JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,POL_SN,CT_RLPS_GBN_CD,CT_IN_RLTN_CD,IS_INDIV,GIS_CD
1679942,1,08,9443283,0,9013105,C,01,1,31
1954096,1,08,6227069,0,7772881,I,99,1,33
374934,1,08,5504666,0,5161454,I,01,1,38
1394172,1,06,3834973,0,4974540,I,99,1,99
698342,1,08,8954092,0,2269420,C,01,1,99
219295,1,06,5661461,0,7675757,C,01,1,99
1454121,1,06,7526108,0,1574532,I,01,1,36
679753,1,06,4072884,0,8214200,C,99,1,23
1382920,1,06,3584317,0,6942094,I,01,1,99
1451557,1,06,5614715,0,2539937,C,01,1,99
1917596,1,08,8224346,0,1393838,I,99,1,22
432098,1,08,1488199,0,9151239,I,99,1,21
437637,1,08,9820599,0,7061898,I,99,1,11
831201,1,06,4691037,0,9282882,C,01,1,99
642047,1,06,769021,0,6425138,I,01,1,11
700569,1,06,8213996,0,7199246,I,99,1,36
1701693,1,06,2529005,0,1244475,I,01,1,99
46059,1,08,8438078,0,9557515,C,01,1,11
1558938,1,03,7378007,0,8884282,I,01,1,25
43059,1,08,3471558,0,6893854,I,01,1,26
1889746,1,08,2103908,0,4227178,I,01,1,31
588999,1,06,4062627,0,8340689,I,01,1,99
344242,1,08,4914571,0,2216003,I,01,1,11
145443,1,06,2707251,0,3326475,I,01,1,99
1177416,1,08,3811216,0,8545899,C,01,1,11
216118,1,06,4709493,0,3136837,C,02,1,21
1105054,1,06,6434660,0,7288263,I,99,1,11
549980,1,06,4899232,0,6987442,I,02,1,99
1491163,1,03,7826985,0,6406539,I,01,1,25
1760271,1,06,9523102,0,763439,C,01,1,99
1862457,1,06,7861245,0,8272248,I,99,1,99
1696335,1,03,7077534,0,9696628,I,01,1,37
566392,1,03,4169025,0,9243652,C,03,1,11
1664216,1,06,104198,0,2200651,I,01,1,99
1889843,1,06,2081186,0,3650231,I,01,1,25
85068,1,06,5104356,0,4270309,C,01,1,21
767391,1,06,4711107,0,4085897,I,99,1,35
873921,1,06,5147230,0,1404583,C,99,1,36
1673083,1,06,3918491,0,5217593,I,03,1,99
1838632,1,08,2211799,0,2763859,C,01,1,21
92010,1,08,1119055,0,8016640,C,01,1,11
1584921,1,03,9178802,0,9945867,I,01,1,22
78036,1,08,7712748,0,343025,C,01,1,21
1057941,1,06,5845248,0,7746033,I,03,1,99
1053373,1,08,890525,0,6621971,I,01,1,24
1571929,1,08,6368420,0,1919867,I,01,1,37
44874,1,06,8844223,0,6890971,I,01,1,99
1434692,1,06,9776979,0,1259883,I,01,1,38
1881980,1,06,5535845,0,6345554,I,99,1,37
1068414,1,06,7626280,0,7500008,I,01,1,99
1471361,1,06,3504712,0,6641781,C,01,1,31
332717,1,08,983053,0,9026599,C,01,1,31
157231,1,06,6077309,0,5530953,I,03,1,99
1284167,1,06,2158318,0,5088252,C,01,1,37
435860,1,06,315730,0,2558908,C,01,1,36
390539,1,03,2288823,0,5642731,C,01,1,35
177093,1,08,6719331,0,525687,I,99,1,11
515059,1,08,4020245,0,4833777,I,01,1,35
1725791,1,06,8247801,0,6875208,I,01,1,39
269626,1,06,4129103,0,2874952,I,01,1,26
1359901,1,06,6103417,0,5683529,I,99,1,11
706883,1,08,7760628,0,4295062,I,01,1,23
916496,1,06,7787508,0,5065638,I,99,1,99
564261,1,06,9026770,0,4371178,C,99,1,21
728770,1,06,5111272,0,4684911,I,99,1,31
759461,1,08,7269428,0,8461670,I,01,1,99
1394172,1,06,3834973,0,4614298,I,99,1,99
547578,1,06,1143410,0,278891,I,01,1,35
822344,1,08,2877523,0,1158019,C,01,1,36
1362519,1,06,7429762,0,9728230,C,01,1,99
641553,1,06,57437,0,4557870,I,99,1,38
1597371,1,08,2972913,0,4709901,C,01,1,31
1227477,1,06,4793059,0,4058941,I,99,1,21
4073,1,06,4301967,0,364891,I,99,1,33
46059,1,08,8438078,0,9462840,I,01,1,11
100924,1,06,10009750,0,8922053,I,01,1,99
1803913,1,06,8235753,0,8167076,I,01,1,99
404040,1,06,778467,0,805778,I,01,1,25
391393,1,06,758827,0,8490671,I,99,1,99
823556,1,06,6408675,0,4629734,I,01,1,99
1225843,1,06,1369681,0,5408092,I,01,1,31
1121054,1,06,6602018,0,1249006,C,01,1,31
1918153,1,06,4386334,0,8109986,I,01,1,11
442177,1,06,8625737,0,4773575,I,03,1,31
155455,1,08,7217974,0,683682,I,01,1,31
1406028,1,06,3667044,0,8815307,C,01,1,33
1156743,1,06,1994979,0,8579837,C,99,1,31
1299604,1,06,8399917,0,943345,C,01,1,99
1405093,1,08,9517560,0,6889007,I,01,1,11
1073586,1,08,4828081,0,8413727,I,01,1,22
1602214,1,03,952499,0,6632304,I,01,1,99
1074621,1,06,6521198,0,4292366,I,03,1,99
1641032,1,08,9341262,0,189030,C,01,1,31
1857243,1,06,8873892,0,6653778,C,01,1,99
1727013,1,08,4246289,0,7625333,I,03,1,39
1883650,1,06,1287944,0,9842949,I,03,1,21
1036016,1,06,3986151,0,8685777,C,01,1,99
1454738,1,03,594020,0,6694472,I,01,1,11
1382920,1,06,7035558,0,1168559,C,99,1,24
280824,1,08,3975270,0,503895,C,01,1,99
18313,1,06,657041,0,9398053,I,99,1,34
1870616,1,08,5433841,0,678978,C,01,1,11
549980,1,06,4899232,0,9659239,I,02,1,99
400211,1,06,8956939,0,4430000,I,99,1,33
1179257,1,06,6867307,0,1191352,C,99,1,24
619465,1,06,4256978,0,8707693,I,03,1,11
757641,1,06,5915229,0,2648549,I,01,1,99
17187,1,06,6021785,0,2916191,I,99,1,99
747608,1,08,9287485,0,7892299,C,01,1,22
1903328,1,06,8165364,0,5607617,C,01,1,11
398559,1,06,7787530,0,8228940,I,02,1,99
92276,1,06,1924881,0,8251004,C,01,1,38
1358844,1,06,8395065,0,3586015,I,01,1,31
1175155,1,08,3910532,0,2367052,I,01,1,35
1166206,1,08,7245499,0,899601,C,03,1,37
1473488,1,03,6708148,0,6063232,I,01,1,37
834289,1,06,7687374,0,6481505,I,01,1,99
290625,1,06,6503627,0,1676409,I,03,1,31
381478,1,08,8094016,0,9821780,C,01,1,22
76422,1,06,1246257,0,3087837,C,99,1,31
126573,1,06,6769980,0,8258358,C,99,1,11
1174081,1,06,7995961,0,8685668,C,01,1,99
1943630,1,08,209136,0,1764668,C,01,1,35
1313973,1,08,3262486,0,3247051,C,01,1,11
1274897,1,06,10032,0,7775815,I,01,1,31
11321,1,06,1093975,0,3008485,I,99,1,99
1448013,1,06,3581409,0,2306221,I,99,1,21
1010241,1,06,2476082,0,2026489,C,99,1,34
388163,1,06,4357620,0,448496,C,01,1,25
761156,1,08,6432598,0,1367247,C,01,1,26
121788,1,03,9870183,0,9568297,C,01,1,11
943582,1,08,5586506,0,197917,C,01,1,31
557562,1,08,8138589,0,4939962,I,01,1,31
1838632,1,08,2211799,0,2763859,I,01,1,21
1145660,1,06,3600089,0,4604566,C,01,1,31
343130,1,08,6452999,0,1160387,I,01,1,31
1855693,1,08,8193715,0,5467826,I,01,1,31
564569,1,08,6160001,0,3693281,C,01,1,31
1669614,1,08,7914266,0,5895552,I,01,1,36
251100,1,06,6994825,0,1000938,I,01,1,99
1044997,1,06,9425901,0,9896085,C,99,1,31
1139956,1,06,642853,0,2225685,C,01,1,99
1762193,1,06,5934197,0,5651654,I,99,1,31
133657,1,06,2552471,0,5545891,I,03,1,99
1770235,1,06,6606478,0,120477,C,99,1,26
1549639,1,06,1206588,0,1730049,I,99,1,23
76850,1,08,1351235,0,7744490,C,01,1,35
1274038,1,06,1216778,0,3856529,I,01,1,31
1381567,1,06,8568915,0,6445098,I,01,1,35
1696238,1,08,1532372,0,5735971,I,01,1,11
1145687,1,06,4008590,0,5730880,C,01,1,99
1447625,1,06,4933870,0,104944,C,01,1,99
254128,1,06,1158892,0,3678419,C,01,1,99
109091,1,08,1035084,0,7308876,I,01,1,38
374184,1,06,5275251,0,558425,C,99,1,99
1315916,1,03,6951352,0,7214436,C,03,1,11
25738,1,08,927814,0,9989104,C,01,1,11
745768,1,08,6586832,0,2407380,C,01,1,11
1322457,1,06,5348607,0,3503717,I,01,1,99
6134,1,06,9824056,0,1459108,C,01,1,99
1489293,1,08,3113191,0,1329554,I,01,1,34
1057092,1,08,9570912,0,3998147,I,01,1,11
523879,1,08,824335,0,4078007,C,01,1,31
1921096,1,06,5435304,0,2261395,I,01,1,36
1369658,1,08,5611820,0,6502375,I,01,1,21
1415384,1,08,7824382,0,7244137,I,02,1,11
1229120,1,03,9759784,0,860948,I,02,1,23
1520245,1,08,9679262,0,7772969,C,01,1,99
907657,1,06,7327545,0,1679758,C,99,1,99
1658308,1,06,7047889,0,3278650,C,01,1,11
1047279,1,06,2668390,0,4558687,C,01,1,99
553820,1,06,817893,0,567134,I,01,1,22
757681,1,08,9615463,0,710958,I,01,1,11
565059,1,06,2550447,0,6025145,C,01,1,99
1291807,1,08,2972507,0,165829,C,01,1,11
1753399,1,06,2210031,0,7626388,I,99,1,35
1175524,1,08,5151271,0,420807,I,01,1,31
1172509,1,08,6338955,0,331608,C,99,1,25
23485,1,06,7981310,0,5906724,I,01,1,37
833392,1,08,6549377,0,3838855,I,01,1,33
1049530,1,08,5177680,0,5621282,I,01,1,21
223028,1,08,9783313,0,905786,C,02,1,35
468373,1,06,4766370,0,4512045,I,03,1,31
227368,1,06,8607071,0,8648435,I,99,1,25
1214854,1,06,4536699,0,1571160,I,01,1,23
1378383,1,06,8587810,0,5063383,C,01,1,99
222229,1,06,8619320,0,4205179,C,99,1,11
327210,1,08,9625836,0,4310582,I,01,1,11
1227243,1,06,4380866,0,8849051,I,01,1,99
149912,1,08,3962926,0,4798955,C,01,1,34
789433,1,08,272906,0,6096577,I,01,1,99
1068414,1,06,6115245,0,8105519,I,01,1,11
1668697,1,08,10047632,0,1622016,C,01,1,99
999042,1,08,1659938,0,5619588,I,03,1,24
1641032,1,08,268406,0,8023528,C,01,1,31
1889843,1,06,9295371,0,5041630,C,01,1,99
1739852,1,08,3639243,0,6882237,I,99,1,23
811529,1,08,5269453,0,1063157,I,99,1,99
1122462,1,06,4147967,0,5049528,I,01,1,99
1359997,1,08,4338718,0,783161,C,01,1,38
1588275,1,08,8884812,0,6624043,C,01,1,11
1548282,1,06,3565326,0,3827890,C,99,1,37
1541720,1,08,1747662,0,4222008,I,99,1,11
1149060,1,06,7781450,0,6302241,C,01,1,31
411261,1,08,5322523,0,6893717,C,01,1,23
974208,1,08,8709571,0,4888514,I,99,1,22
561202,1,06,4727800,0,3709282,I,01,1,99
1804921,1,08,5323497,0,9803875,C,01,1,37
346436,1,08,9989910,0,4119991,I,01,1,26
4073,1,06,4301967,0,2515490,I,99,1,33
1843999,1,06,8864129,0,2636561,I,01,1,99
1448045,1,06,2083116,0,7314470,C,01,1,31
1036259,1,06,3078859,0,6718511,C,99,1,38
474706,1,08,283522,0,9671713,I,01,1,38
1950331,1,08,8423965,0,1146692,I,01,1,39
1366723,1,06,623704,0,3482454,C,01,1,33
1673083,1,08,9622119,0,6391155,I,01,1,26
1398777,1,08,2311164,0,7972391,I,01,1,31
401928,1,06,7724489,0,8708583,I,99,1,99
1496020,1,06,7461754,0,2958114,I,01,1,99
124873,1,08,6180704,0,8031000,C,01,1,36
1481429,1,06,4742600,0,1648500,I,01,1,31
1605957,1,06,5239301,0,9603106,C,99,1,37
762578,1,06,3040152,0,2195072,C,99,1,31
1433378,1,06,8408856,0,9172582,I,03,1,99
758507,1,06,3362454,0,3108562,I,99,1,36
1366351,1,06,6974177,0,7677738,I,01,1,36
1142073,1,06,2794413,0,5050835,I,01,1,37
534531,1,08,5272069,0,7758466,C,01,1,25
397024,1,08,6154321,0,7705868,I,01,1,37
782220,1,08,9070467,0,8431139,I,99,1,31
420424,1,06,1177230,0,800914,C,01,1,31
67500,1,06,8776957,0,4283833,I,01,1,99
210409,1,06,6857762,0,1736213,I,03,1,11
1521676,1,06,3162008,0,4346251,I,02,1,99
1306810,1,06,6874299,0,370024,C,99,1,31
811808,1,06,7916995,0,758528,I,01,1,23
1187337,1,08,1265235,0,5989288,C,01,1,11
1926037,1,03,7218581,0,6816654,I,01,1,35
1587246,1,08,9663463,0,9179856,C,01,1,34
840908,1,06,1821272,0,7098721,I,99,1,99
1241878,1,08,1557550,0,403049,I,99,1,11
561015,1,03,6492137,0,4137093,C,01,1,99
1189671,1,06,5708356,0,5831486,I,99,1,38
956427,1,03,5802608,0,8529132,I,01,1,99
613346,1,06,8382615,0,2955072,I,01,1,99
1589960,1,08,387362,0,4551494,I,01,1,11
854710,1,03,8867952,0,636482,I,01,1,38
1036016,1,08,6119690,0,2072745,C,01,1,37
353990,1,06,262866,0,6010265,I,01,1,24
978128,1,08,3291889,0,6781761,I,01,1,21
111261,1,03,7175571,0,2968510,C,02,1,11
148928,1,03,3863454,0,6382449,C,01,1,31
1540930,1,06,10026404,0,9629203,I,01,1,99
1068170,1,06,1095705,0,4366041,I,01,1,36
1188334,1,06,2107562,0,7680823,I,01,1,99
1236386,1,06,4379881,0,1257888,I,03,1,23
54815,1,08,6162615,0,6355111,C,01,1,26
1049525,1,08,2496370,0,4210246,I,01,1,11
1631671,1,06,5229425,0,7820820,I,99,1,11
1883759,1,08,8403383,0,5625113,I,02,1,34
365766,1,08,233721,0,8755178,C,01,1,11
1322457,1,06,5348607,0,5995078,C,01,1,99
1119319,1,08,3520625,0,8577917,I,01,1,11
449119,1,06,9771190,0,9513188,I,01,1,24
1871580,1,06,1124884,0,3888552,C,01,1,22
1597931,1,08,9809761,0,2540312,C,01,1,11
1689106,1,06,6171044,0,8817147,C,99,1,11
757277,1,08,3056277,0,7813667,C,01,1,11
702122,1,06,1156945,0,1152789,I,99,1,38
883665,1,08,5594444,0,2840096,I,01,1,34
1455668,1,06,3757503,0,4888247,I,01,1,26
506596,1,08,5470797,0,3699420,I,01,1,31
353629,1,06,7342060,0,4812393,I,01,1,11
504767,1,08,5922025,0,785987,I,99,1,21
327727,1,06,483782,0,1491892,C,01,1,99
207824,1,06,5042708,0,2262652,I,01,1,99
1409422,1,06,486841,0,7803328,C,99,1,31
1481429,1,08,1740163,0,6309054,I,01,1,99
932017,1,08,1689454,0,8998292,C,01,1,25
816248,1,06,9462802,0,7155314,C,99,1,31
463386,1,06,124910,0,2318327,C,99,1,36
1337550,1,08,8030887,0,5910894,I,01,1,26
651785,1,06,3831865,0,4286105,I,03,1,31
1797279,1,06,7887706,0,7966216,I,99,1,99
229038,1,03,9168358,0,3391107,I,01,1,21
1230517,1,06,2002083,0,1811104,I,01,1,38
1639676,1,06,8182626,0,1727154,C,01,1,21
1946964,1,06,8505685,0,892220,C,99,1,31
1609997,1,08,7085957,0,3297672,I,01,1,38
553307,1,08,500061,0,5793223,C,01,1,11
1454121,1,06,9439662,0,7101652,C,01,1,36
1933500,1,06,2947835,0,1006447,I,01,1,99
177953,1,06,8206216,0,3346035,I,99,1,99
1195090,1,06,384810,0,8484776,I,03,1,99
1877006,1,08,9152576,0,2782296,I,01,1,33
725962,1,06,566182,0,6607019,I,03,1,99
275519,1,06,7546348,0,5102061,I,99,1,99
508375,1,08,5095837,0,9745119,C,01,1,22
432098,1,06,140574,0,2594687,I,03,1,99
502933,1,08,9468981,0,6053061,C,01,1,34
81460,1,06,5643733,0,4986356,I,01,1,33
259989,1,06,5036424,0,4929200,C,01,1,99
1799351,1,08,9287455,0,2269764,C,01,1,21
731005,1,06,3038390,0,7181316,C,01,1,11
1059787,1,06,3376287,0,430500,I,01,1,11
1025045,1,06,1537132,0,1118328,I,99,1,21
1956500,1,06,8359920,0,3445386,C,01,1,31
1869785,1,06,445600,0,6028344,I,99,1,11
763889,1,06,8696900,0,7364378,I,03,1,34
539021,1,06,5747023,0,9710209,C,99,1,23
1959058,1,06,2406976,0,2332973,I,99,1,24
1708846,1,06,2219326,0,6726670,I,03,1,22
299165,1,06,5315715,0,9779648,I,99,1,99
131636,1,08,3093288,0,3384669,C,01,1,37
216118,1,06,2721134,0,8900372,I,01,1,99
1577730,1,06,4764126,0,4883605,I,02,1,31
1576899,1,06,5469906,0,8422009,I,03,1,99
1496020,1,06,7461754,0,6291403,I,01,1,31
1654442,1,06,6030504,0,5609437,I,01,1,99
392758,1,06,8539441,0,5469139,I,99,1,21
568403,1,08,382604,0,5211955,I,03,1,25
41472,1,08,8503274,0,4983212,C,01,1,31
753484,1,08,532379,0,1305579,C,01,1,21
157888,1,08,158711,0,1039766,I,01,1,31
1313973,1,06,5546147,0,6718038,I,99,1,11
1887625,1,06,2497561,0,3713967,C,01,1,99
1315916,1,08,1087796,0,3080905,C,99,1,11
286120,1,06,2829343,0,7289225,I,03,1,38
1271335,1,06,6085624,0,6762076,I,99,1,99
27166,1,06,9180801,0,5916246,C,01,1,99
803858,1,08,8687724,0,6983774,C,01,1,37
1298430,1,06,7677031,0,5049324,C,01,1,99
1266237,1,08,8355602,0,3522961,C,01,1,11
476973,1,08,1206166,0,3035399,I,01,1,11
613346,1,08,3695341,0,258403,I,01,1,38
1108699,1,08,4681822,0,4975306,C,01,1,32
476973,1,08,1206166,0,2532394,C,01,1,11
769014,1,08,4927693,0,5249557,I,01,1,11
811394,1,06,9787915,0,9944567,I,01,1,99
1137701,1,06,6445378,0,4791871,I,01,1,99
310975,1,08,3480488,0,573840,C,01,1,99
1174072,1,06,6597842,0,102192,I,01,1,34
436051,1,06,8008249,0,9470988,C,01,1,31
843404,1,08,8790215,0,6414972,I,01,1,11
9212,1,08,9787787,0,2173075,C,01,1,31
325413,1,08,150337,0,1449758,C,03,1,31
999042,1,06,7014259,0,4208172,I,99,1,99
1259173,1,08,1019616,0,4946754,C,01,1,32
500187,1,06,5134418,0,2779552,I,99,1,31
412617,1,08,9078430,0,6235648,C,01,1,31
9212,1,08,9787787,0,6237464,I,01,1,31
339110,1,06,5146464,0,6024288,C,01,1,99
203260,1,06,6772183,0,9840324,I,03,1,99
1774872,1,06,8642665,0,1348726,C,99,1,31
236263,1,06,8285820,0,3489491,I,01,1,37
1354646,1,08,921671,0,3506259,I,01,1,31
1629645,1,08,67470,0,1489237,I,01,1,38
1107244,1,08,7992919,0,6614147,C,03,1,31
1051588,1,06,9364756,0,4584545,I,01,1,31
1504886,1,08,1092102,0,9430711,I,01,1,31
1477384,1,08,2289157,0,9636046,I,01,1,34
833788,1,06,6320060,0,1693421,C,01,1,99
392758,1,08,9258303,0,4753252,I,01,1,21
142808,1,08,3859257,0,6040791,I,01,1,31
189141,1,06,2013946,0,8318693,I,99,1,23
1266237,1,08,8355602,0,2075691,C,01,1,11
1145318,1,06,6532431,0,6409408,I,99,1,34
1389888,1,06,5780154,0,968554,I,03,1,11
875016,1,08,5514378,0,6908313,I,03,1,99
115,1,06,7939442,0,4795541,C,99,1,31
233935,1,06,7254779,0,2787201,I,02,1,11
1251193,1,08,5454864,0,7567822,I,01,1,34
281803,1,06,3008509,0,3388773,I,99,1,31
1170224,1,08,6706455,0,4390780,C,01,1,11
1564361,1,08,9314418,0,6059331,I,99,1,31
312504,1,08,745639,0,9586307,C,01,1,11
1796281,1,08,5118674,0,5871171,C,01,1,23
1090733,1,06,354810,0,1356747,I,01,1,11
252337,1,06,3160681,0,4609311,I,01,1,99
1115842,1,06,2584480,0,8354979,C,01,1,99
1753399,1,06,2210031,0,1898316,I,99,1,31
1181455,1,06,2783233,0,4976945,I,01,1,99
1419526,1,06,8086947,0,5060755,I,01,1,31
1567876,1,08,2315390,0,8954666,I,01,1,31
1170377,1,08,1824931,0,7963470,C,01,1,22
1929498,1,06,5201474,0,8466004,C,01,1,11
968977,1,08,8021970,0,3442587,C,01,1,11
1658308,1,08,6927382,0,8970175,I,01,1,11
1015816,1,06,9328828,0,4898644,I,02,1,99
1589616,1,08,8857233,0,8467936,I,01,1,31
1060011,1,06,8717499,0,5750906,I,99,1,99
257244,1,06,280490,0,9238734,C,01,1,99
1602995,1,06,5884777,0,3433636,I,03,1,99
121788,1,03,9870183,0,8699832,I,01,1,11
994034,1,06,5406600,0,3802488,C,99,1,99
1542645,1,06,420060,0,9337648,I,01,1,99
327201,1,08,6722685,0,350584,I,01,1,21
1493214,1,06,631154,0,6745918,I,99,1,22
1201137,1,06,4203772,0,8796560,C,01,1,99
493693,1,08,2344315,0,7081506,C,01,1,11
352514,1,08,6348991,0,7901875,I,01,1,31
1206756,1,06,565580,0,2178253,I,99,1,99
868230,1,08,346370,0,5467541,C,01,1,99
1106382,1,06,3075042,0,4740957,I,01,1,33
1225843,1,06,1369681,0,2007063,C,01,1,31
1617313,1,06,2191855,0,2641659,I,03,1,99
868230,1,08,3970303,0,5146488,I,01,1,33
952162,1,06,9799219,0,1145436,I,03,1,34
359505,1,08,5872027,0,5383467,C,01,1,25
1606485,1,06,6728532,0,2771234,I,01,1,99
1185660,1,03,1809012,0,2865903,I,03,1,31
219295,1,08,4146537,0,8675558,C,01,1,34
1045431,1,06,1542629,0,1866780,C,01,1,21
1346219,1,08,1307743,0,8442834,I,01,1,36
1883955,1,06,3126857,0,8751429,I,01,1,31
1023454,1,08,6092755,0,5050025,I,01,1,31
1270067,1,06,7884206,0,7100217,C,01,1,99
891422,1,03,7332480,0,5639729,C,01,1,38
351945,1,08,2063926,0,5276618,C,01,1,11
1734951,1,08,6897181,0,178339,I,01,1,37
211439,1,08,4923643,0,7316612,I,01,1,25
1033649,1,08,8908944,0,4094225,C,01,1,23
1586042,1,06,8909679,0,6972816,I,01,1,33
1905659,1,08,9766683,0,8369267,C,01,1,31
43059,1,08,2361844,0,9577481,C,01,1,26
985766,1,08,1316850,0,1796859,I,01,1,31
259155,1,08,6080645,0,8315330,I,01,1,31
646485,1,08,2663171,0,8774684,I,01,1,34
167760,1,06,3106577,0,6835979,I,01,1,99
1454121,1,06,9439662,0,2575527,C,01,1,36
1171182,1,06,4790116,0,3261743,I,99,1,99
781800,1,08,5026781,0,923880,I,03,1,31
259177,1,08,2568062,0,5830102,C,01,1,37
1214854,1,06,10054141,0,3250872,I,99,1,99
1246964,1,06,3360423,0,8228769,I,01,1,24
1319119,1,06,2136192,0,5664987,I,01,1,31
443249,1,08,5166149,0,2762528,I,99,1,21
340216,1,08,2780798,0,1966392,I,01,1,99
1047620,1,06,2002429,0,6725632,C,01,1,37
1303738,1,06,4287630,0,8643249,I,03,1,21
1444508,1,06,2120320,0,9153460,I,99,1,99
429787,1,06,477790,0,4381951,I,99,1,99
217076,1,06,4526881,0,3685397,I,99,1,39
269136,1,08,320033,0,7486080,I,02,1,21
312175,1,06,4388414,0,9058517,C,99,1,32
789857,1,06,5041543,0,1841877,I,99,1,31
919205,1,08,4941063,0,3046211,I,01,1,11
1069700,1,06,4883877,0,8054287,I,99,1,99
1350001,1,08,2796122,0,5832357,I,01,1,38
1454121,1,06,2293998,0,8995268,C,99,1,36
1589960,1,06,701316,0,1537824,I,01,1,11
1713267,1,03,420465,0,1953318,I,01,1,37
835446,1,06,3412725,0,9978243,I,99,1,99
469858,1,06,4648218,0,5993203,C,01,1,38
1578839,1,06,4571795,0,2555603,C,99,1,35
942642,1,08,781570,0,1944241,C,01,1,31
1075172,1,06,3196117,0,5347160,I,01,1,31
1018019,1,08,5547118,0,149825,I,01,1,31
449119,1,06,7104975,0,7945331,I,02,1,24
155455,1,06,6547705,0,4728341,C,99,1,31
1139956,1,06,9231899,0,6063379,C,01,1,23
42281,1,08,5984622,0,5403624,I,01,1,31
1303201,1,06,7917861,0,3953369,C,01,1,31
1049432,1,08,9142130,0,1105916,I,01,1,99
660017,1,08,6814347,0,671249,C,01,1,11
1504111,1,06,4799383,0,3944862,I,01,1,99
259155,1,06,2115589,0,4834586,I,01,1,31
808699,1,06,4154396,0,4814042,I,03,1,31
1588063,1,08,8262089,0,9200450,I,99,1,31
714452,1,03,3133032,0,2346885,C,03,1,38
783339,1,06,8289316,0,8883392,C,01,1,37
1045479,1,03,481625,0,433055,I,01,1,31
981462,1,08,5143550,0,4131355,C,01,1,11
137522,1,06,6874819,0,2453418,C,01,0,37
678809,1,06,1708010,0,7926751,I,03,1,99
326260,1,03,7144827,0,9489768,I,01,1,24
1172509,1,06,3543151,0,2498073,I,01,1,25
1241221,1,06,531793,0,4061827,I,99,1,31
1161710,1,08,2811387,0,964278,C,01,1,22
1559276,1,08,1776412,0,3439483,I,02,1,25
890200,1,06,8461602,0,8094800,C,99,1,25
1749120,1,08,1916588,0,248086,I,01,1,31
1727013,1,06,9104668,0,5075588,C,99,1,39
836867,1,06,2013733,0,9710720,C,01,1,37
1153937,1,08,9250145,0,5781579,C,01,1,31
211281,1,08,1719729,0,1212238,C,01,1,32
1026798,1,06,4427885,0,9272960,I,99,1,31
1665184,1,06,494597,0,3456845,I,99,1,31
1654442,1,08,8576658,0,4077074,C,03,1,31
1249447,1,06,10489,0,2855832,I,99,1,99
1178517,1,06,3234942,0,3211405,C,01,1,32
1139652,1,06,1712486,0,565017,C,01,0,38
1049530,1,08,495316,0,6305068,I,01,1,38
1298430,1,06,7677031,0,3288858,C,01,1,99
979019,1,06,3050693,0,9804027,I,99,1,99
397024,1,08,6154321,0,214805,C,01,1,37
214754,1,08,6862634,0,7041756,I,99,1,39
713222,1,06,3465680,0,7354971,C,01,1,99
921229,1,06,3754689,0,2041006,C,99,1,25
1148116,1,08,133287,0,3104848,C,01,1,99
1481429,1,08,6173766,0,8657998,C,01,1,31
1591832,1,08,7114243,0,8391324,I,99,1,31
383738,1,06,5195601,0,9564504,I,01,1,99
1612134,1,06,3181217,0,1902751,C,01,1,99
1417507,1,08,2832457,0,7270549,I,01,1,99
597845,1,08,4907025,0,5499078,I,01,1,22
932017,1,06,2677510,0,423758,I,01,1,99
1369946,1,06,4510185,0,91974,I,03,1,37
126573,1,06,6769980,0,7699551,C,99,1,11
532120,1,06,3941854,0,7508467,I,01,1,36
227741,1,08,9595087,0,4055337,I,01,1,11
166677,1,06,2435182,0,14640,C,99,1,21
1533253,1,06,3519156,0,1696124,I,01,1,31
1145318,1,08,5144312,0,1987328,C,01,1,34
1018019,1,08,1727018,0,6011395,I,01,1,99
403746,1,08,9136013,0,8141359,C,01,1,21
1495757,1,06,9198021,0,3598837,I,03,1,99
669569,1,08,5382940,0,1964338,I,99,1,31
1456254,1,08,7290221,0,5299446,I,99,1,11
1379180,1,08,1268072,0,6377830,C,01,1,31
305660,1,06,4102701,0,7525842,I,01,1,11
915620,1,03,3466121,0,5031186,C,03,1,37
576962,1,06,2557212,0,5588871,C,99,1,31
993202,1,06,8601920,0,3082998,I,01,1,11
639713,1,08,1094422,0,2484559,C,02,1,11
280824,1,06,7770272,0,9201842,C,01,1,99
1186082,1,08,3319352,0,1530399,C,01,1,34
232385,1,06,843590,0,7228267,C,01,1,99
633471,1,06,531832,0,531994,C,01,1,99
1954096,1,08,2207438,0,6028720,I,01,1,99
716998,1,06,1121729,0,6768232,C,01,1,21
1303201,1,08,8830930,0,8471226,C,01,1,31
192092,1,06,6613302,0,7741095,I,01,1,99
816248,1,06,9462802,0,12910,I,01,1,99
674435,1,03,5750678,0,7793467,I,01,1,31
1378383,1,06,8587810,0,7674799,C,01,1,99
216118,1,08,4426574,0,4379524,C,01,1,21
371557,1,08,9522684,0,7681943,I,01,1,34
1944227,1,06,2703691,0,1569659,I,01,1,99
301224,1,08,1118770,0,7788586,C,01,1,38
284005,1,06,9310469,0,1654929,I,99,1,99
1654442,1,06,3212425,0,1504238,I,01,1,31
1869520,1,08,6783995,0,6630696,I,01,1,31
1929554,1,08,4928796,0,3788729,C,01,1,31
730619,1,08,10043376,0,3693080,I,01,1,11
1828157,1,06,2737575,0,174546,I,02,1,99
1943630,1,06,280766,0,538640,C,99,1,35
565398,1,06,10068929,0,2365377,I,03,1,34
